catalog_row,A,B,C,D,E,F,pathname,selected
714,BUR-BUR-MER-KAVACIK4,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAVACIK4/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
715,BUR-BUR-MER-KAVACIK4,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAVACIK4/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
716,BUR-BUR-MER-KAVACIK4,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAVACIK4/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
717,BUR-BUR-MER-KAVACIK4,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAVACIK4/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
718,BUR-BUR-MER-KAVACIK4,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAVACIK4/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
719,BUR-BUR-MER-KAVACIK4,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAVACIK4/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
720,BUR-BUR-MER-KAYAALTI1_1,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KAYAALTI1_1/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
721,BUR-BUR-MER-KAYAALTI1_1,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KAYAALTI1_1/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
722,BUR-BUR-MER-KAYAALTI1_1,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAYAALTI1_1/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
723,BUR-BUR-MER-KAYAALTI1_1,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAYAALTI1_1/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
724,BUR-BUR-MER-KAYAALTI1_1,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAYAALTI1_1/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
725,BUR-BUR-MER-KAYAALTI1_1,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAYAALTI1_1/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
726,BUR-BUR-MER-KAYAALTI1_1,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAYAALTI1_1/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
727,BUR-BUR-MER-KAYAALTI1_1,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAYAALTI1_1/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
728,BUR-BUR-MER-KAYAALTI1_2,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KAYAALTI1_2/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
729,BUR-BUR-MER-KAYAALTI1_2,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KAYAALTI1_2/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
730,BUR-BUR-MER-KAYAALTI1_2,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAYAALTI1_2/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
731,BUR-BUR-MER-KAYAALTI1_2,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAYAALTI1_2/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
732,BUR-BUR-MER-KAYAALTI1_2,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAYAALTI1_2/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
733,BUR-BUR-MER-KAYAALTI1_2,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAYAALTI1_2/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
734,BUR-BUR-MER-KAYAALTI1_2,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAYAALTI1_2/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
735,BUR-BUR-MER-KAYAALTI1_2,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAYAALTI1_2/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
736,BUR-BUR-MER-KAYAALTI1_3,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KAYAALTI1_3/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
737,BUR-BUR-MER-KAYAALTI1_3,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KAYAALTI1_3/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
738,BUR-BUR-MER-KAYAALTI1_3,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAYAALTI1_3/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
739,BUR-BUR-MER-KAYAALTI1_3,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAYAALTI1_3/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
740,BUR-BUR-MER-KAYAALTI1_3,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAYAALTI1_3/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
741,BUR-BUR-MER-KAYAALTI1_3,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAYAALTI1_3/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
742,BUR-BUR-MER-KAYAALTI1_3,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAYAALTI1_3/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
743,BUR-BUR-MER-KAYAALTI1_3,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAYAALTI1_3/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
744,BUR-BUR-MER-KAYAALTI2,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KAYAALTI2/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
745,BUR-BUR-MER-KAYAALTI2,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KAYAALTI2/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
746,BUR-BUR-MER-KAYAALTI2,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAYAALTI2/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
747,BUR-BUR-MER-KAYAALTI2,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAYAALTI2/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
748,BUR-BUR-MER-KAYAALTI2,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAYAALTI2/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
749,BUR-BUR-MER-KAYAALTI2,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAYAALTI2/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
750,BUR-BUR-MER-KAYAALTI2,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAYAALTI2/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
751,BUR-BUR-MER-KAYAALTI2,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAYAALTI2/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
752,BUR-BUR-MER-KAYAALTI3,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KAYAALTI3/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
753,BUR-BUR-MER-KAYAALTI3,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KAYAALTI3/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
754,BUR-BUR-MER-KAYAALTI3,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAYAALTI3/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
755,BUR-BUR-MER-KAYAALTI3,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAYAALTI3/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
756,BUR-BUR-MER-KAYAALTI3,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAYAALTI3/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
757,BUR-BUR-MER-KAYAALTI3,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAYAALTI3/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
758,BUR-BUR-MER-KAYAALTI3,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAYAALTI3/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
759,BUR-BUR-MER-KAYAALTI3,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAYAALTI3/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
760,BUR-BUR-MER-KAYAALTI4,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KAYAALTI4/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
761,BUR-BUR-MER-KAYAALTI4,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KAYAALTI4/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
762,BUR-BUR-MER-KAYAALTI4,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KAYAALTI4/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
763,BUR-BUR-MER-KAYAALTI4,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KAYAALTI4/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
764,BUR-BUR-MER-KAYAALTI4,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KAYAALTI4/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
765,BUR-BUR-MER-KAYAALTI4,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KAYAALTI4/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
766,BUR-BUR-MER-KAYAALTI4,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KAYAALTI4/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
767,BUR-BUR-MER-KAYAALTI4,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KAYAALTI4/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
768,BUR-BUR-MER-KISLA1,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-KISLA1/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
769,BUR-BUR-MER-KISLA1,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-KISLA1/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
770,BUR-BUR-MER-KISLA1,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-KISLA1/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
771,BUR-BUR-MER-KISLA1,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-KISLA1/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
772,BUR-BUR-MER-KISLA1,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-KISLA1/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
773,BUR-BUR-MER-KISLA1,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-KISLA1/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
774,BUR-BUR-MER-KISLA1,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-KISLA1/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
775,BUR-BUR-MER-KISLA1,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-KISLA1/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
776,BUR-BUR-MER-KISLA2,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-KISLA2/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
777,BUR-BUR-MER-KISLA2,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-KISLA2/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
778,BUR-BUR-MER-KISLA2,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-KISLA2/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
779,BUR-BUR-MER-KISLA2,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-KISLA2/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
780,BUR-BUR-MER-KISLA2,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-KISLA2/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
781,BUR-BUR-MER-KISLA2,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-KISLA2/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
782,BUR-BUR-MER-KISLA2,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-KISLA2/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
783,BUR-BUR-MER-KISLA2,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-KISLA2/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
784,BUR-BUR-MER-KOCAYOKUS,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-KOCAYOKUS/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
785,BUR-BUR-MER-KOCAYOKUS,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-KOCAYOKUS/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
786,BUR-BUR-MER-KOCAYOKUS,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-KOCAYOKUS/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
787,BUR-BUR-MER-KOCAYOKUS,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-KOCAYOKUS/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
788,BUR-BUR-MER-KOCAYOKUS,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-KOCAYOKUS/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
789,BUR-BUR-MER-KOCAYOKUS,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-KOCAYOKUS/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
790,BUR-BUR-MER-KOCAYOKUS,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-KOCAYOKUS/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
791,BUR-BUR-MER-KOCAYOKUS,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-KOCAYOKUS/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
792,BUR-BUR-MER-KOKEZ1A,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KOKEZ1A/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
793,BUR-BUR-MER-KOKEZ1A,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KOKEZ1A/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
794,BUR-BUR-MER-KOKEZ1A,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KOKEZ1A/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
795,BUR-BUR-MER-KOKEZ1A,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KOKEZ1A/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
796,BUR-BUR-MER-KOKEZ1A,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KOKEZ1A/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
797,BUR-BUR-MER-KOKEZ1A,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KOKEZ1A/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
798,BUR-BUR-MER-KOKEZ1A,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KOKEZ1A/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
799,BUR-BUR-MER-KOKEZ1A,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KOKEZ1A/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
800,BUR-BUR-MER-KOKEZ1B,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KOKEZ1B/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
801,BUR-BUR-MER-KOKEZ1B,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KOKEZ1B/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
802,BUR-BUR-MER-KOKEZ1B,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KOKEZ1B/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
803,BUR-BUR-MER-KOKEZ1B,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KOKEZ1B/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
804,BUR-BUR-MER-KOKEZ1B,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KOKEZ1B/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
805,BUR-BUR-MER-KOKEZ1B,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KOKEZ1B/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
806,BUR-BUR-MER-KOKEZ1B,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KOKEZ1B/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
807,BUR-BUR-MER-KOKEZ1B,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KOKEZ1B/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
808,BUR-BUR-MER-KOKEZ2,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KOKEZ2/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
809,BUR-BUR-MER-KOKEZ2,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KOKEZ2/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
810,BUR-BUR-MER-KOKEZ2,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KOKEZ2/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
811,BUR-BUR-MER-KOKEZ2,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KOKEZ2/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
812,BUR-BUR-MER-KOKEZ2,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KOKEZ2/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
813,BUR-BUR-MER-KOKEZ2,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KOKEZ2/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
814,BUR-BUR-MER-KOKEZ2,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KOKEZ2/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
815,BUR-BUR-MER-KOKEZ2,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KOKEZ2/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
816,BUR-BUR-MER-KUMLUCA,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KUMLUCA/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
817,BUR-BUR-MER-KUMLUCA,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KUMLUCA/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
818,BUR-BUR-MER-KUMLUCA,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KUMLUCA/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
819,BUR-BUR-MER-KUMLUCA,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KUMLUCA/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
820,BUR-BUR-MER-KUMLUCA,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KUMLUCA/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
821,BUR-BUR-MER-KUMLUCA,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KUMLUCA/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
822,BUR-BUR-MER-KUMLUCA,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KUMLUCA/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
823,BUR-BUR-MER-KUMLUCA,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KUMLUCA/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
824,BUR-BUR-MER-KURNA3,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KURNA3/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
825,BUR-BUR-MER-KURNA3,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KURNA3/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
826,BUR-BUR-MER-KURNA3,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KURNA3/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
827,BUR-BUR-MER-KURNA3,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KURNA3/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
828,BUR-BUR-MER-KURNA3,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KURNA3/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
829,BUR-BUR-MER-KURNA3,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KURNA3/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
830,BUR-BUR-MER-KURNA3,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KURNA3/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
831,BUR-BUR-MER-KURNA3,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KURNA3/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
832,BUR-BUR-MER-KURUCAY1,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-KURUCAY1/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
833,BUR-BUR-MER-KURUCAY1,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-KURUCAY1/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
834,BUR-BUR-MER-KURUCAY1,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-KURUCAY1/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
835,BUR-BUR-MER-KURUCAY1,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-KURUCAY1/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
836,BUR-BUR-MER-KURUCAY1,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-KURUCAY1/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
837,BUR-BUR-MER-KURUCAY1,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-KURUCAY1/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
838,BUR-BUR-MER-KURUCAY1,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-KURUCAY1/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
839,BUR-BUR-MER-KURUCAY1,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-KURUCAY1/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
840,BUR-BUR-MER-KURUCAY2,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-KURUCAY2/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
841,BUR-BUR-MER-KURUCAY2,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-KURUCAY2/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
842,BUR-BUR-MER-KURUCAY2,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-KURUCAY2/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
843,BUR-BUR-MER-KURUCAY2,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-KURUCAY2/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
844,BUR-BUR-MER-KURUCAY2,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-KURUCAY2/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
845,BUR-BUR-MER-KURUCAY2,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-KURUCAY2/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
846,BUR-BUR-MER-KURUCAY2,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-KURUCAY2/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
847,BUR-BUR-MER-KURUCAY2,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-KURUCAY2/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
848,BUR-BUR-MER-KURUCAY3,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-KURUCAY3/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
849,BUR-BUR-MER-KURUCAY3,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-KURUCAY3/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
850,BUR-BUR-MER-KURUCAY3,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-KURUCAY3/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
851,BUR-BUR-MER-KURUCAY3,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-KURUCAY3/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
852,BUR-BUR-MER-KURUCAY3,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-KURUCAY3/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
853,BUR-BUR-MER-KURUCAY3,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-KURUCAY3/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
854,BUR-BUR-MER-KURUCAY3,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-KURUCAY3/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
855,BUR-BUR-MER-KURUCAY3,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-KURUCAY3/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
856,BUR-BUR-MER-MAE1,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-MAE1/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
