River,Reach,Station,Distance_from_Center,X,Y,Z
ATATURK,ATATURK-T,9,-4.2,521911.521,4175133.167,940.224
ATATURK,ATATURK-T,9,-4.1,521911.621,4175133.171,940.226
ATATURK,ATATURK-T,9,-4.0,521911.72,4175133.175,940.255
ATATURK,ATATURK-T,9,-3.9,521911.82,4175133.18,940.283
ATATURK,ATATURK-T,9,-3.8,521911.92,4175133.184,940.312
ATATURK,ATATURK-T,9,-3.7,521912.02,4175133.188,940.34
ATATURK,ATATURK-T,9,-3.6,521912.12,4175133.192,940.369
ATATURK,ATATURK-T,9,-3.5,521912.22,4175133.197,940.398
ATATURK,ATATURK-T,9,-3.4,521912.32,4175133.201,940.426
ATATURK,ATATURK-T,9,-3.3,521912.42,4175133.205,940.455
ATATURK,ATATURK-T,9,-3.2,521912.52,4175133.21,940.483
ATATURK,ATATURK-T,9,-3.1,521912.62,4175133.214,940.512
ATATURK,ATATURK-T,9,-3.0,521912.72,4175133.218,940.541
ATATURK,ATATURK-T,9,-2.9,521912.819,4175133.223,940.569
ATATURK,ATATURK-T,9,-2.8,521912.919,4175133.227,940.598
ATATURK,ATATURK-T,9,-2.7,521913.019,4175133.231,940.627
ATATURK,ATATURK-T,9,-2.6,521913.119,4175133.236,940.655
ATATURK,ATATURK-T,9,-2.5,521913.219,4175133.24,940.684
ATATURK,ATATURK-T,9,-2.4,521913.319,4175133.244,940.712
ATATURK,ATATURK-T,9,-2.3,521913.419,4175133.249,940.741
ATATURK,ATATURK-T,9,-2.2,521913.519,4175133.253,940.75
ATATURK,ATATURK-T,9,-2.1,521913.619,4175133.257,940.75
ATATURK,ATATURK-T,9,-2.0,521913.719,4175133.261,940.75
ATATURK,ATATURK-T,9,-1.9,521913.819,4175133.265,940.75
ATATURK,ATATURK-T,9,-1.8,521913.918,4175133.27,940.75
ATATURK,ATATURK-T,9,-1.7,521914.018,4175133.274,937.96
ATATURK,ATATURK-T,9,-1.6,521914.118,4175133.278,937.96
ATATURK,ATATURK-T,9,-1.5,521914.218,4175133.282,937.96
ATATURK,ATATURK-T,9,-1.4,521914.318,4175133.286,937.96
ATATURK,ATATURK-T,9,-1.3,521914.418,4175133.29,937.96
ATATURK,ATATURK-T,9,-1.2,521914.518,4175133.295,937.96
ATATURK,ATATURK-T,9,-1.1,521914.618,4175133.299,937.96
ATATURK,ATATURK-T,9,-1.0,521914.718,4175133.303,937.96
ATATURK,ATATURK-T,9,-0.9,521914.818,4175133.307,937.96
ATATURK,ATATURK-T,9,-0.8,521914.918,4175133.311,937.96
ATATURK,ATATURK-T,9,-0.7,521915.018,4175133.316,937.96
ATATURK,ATATURK-T,9,-0.6,521915.117,4175133.32,937.96
ATATURK,ATATURK-T,9,-0.5,521915.217,4175133.324,937.96
ATATURK,ATATURK-T,9,-0.4,521915.317,4175133.328,937.96
ATATURK,ATATURK-T,9,-0.3,521915.417,4175133.332,937.96
ATATURK,ATATURK-T,9,-0.2,521915.517,4175133.337,937.96
ATATURK,ATATURK-T,9,-0.1,521915.617,4175133.341,937.96
ATATURK,ATATURK-T,9,0.0,521915.717,4175133.346,937.96
ATATURK,ATATURK-T,9,0.1,521915.817,4175133.35,937.96
ATATURK,ATATURK-T,9,0.2,521915.917,4175133.354,937.96
ATATURK,ATATURK-T,9,0.3,521916.017,4175133.359,937.96
ATATURK,ATATURK-T,9,0.4,521916.116,4175133.363,937.96
ATATURK,ATATURK-T,9,0.5,521916.216,4175133.367,937.96
ATATURK,ATATURK-T,9,0.6,521916.316,4175133.372,937.96
ATATURK,ATATURK-T,9,0.7,521916.416,4175133.376,937.96
ATATURK,ATATURK-T,9,0.8,521916.516,4175133.381,937.96
ATATURK,ATATURK-T,9,0.9,521916.616,4175133.385,937.96
ATATURK,ATATURK-T,9,1.0,521916.716,4175133.389,937.96
ATATURK,ATATURK-T,9,1.1,521916.816,4175133.394,937.96
ATATURK,ATATURK-T,9,1.2,521916.916,4175133.398,937.96
ATATURK,ATATURK-T,9,1.3,521917.016,4175133.402,937.96
ATATURK,ATATURK-T,9,1.4,521917.116,4175133.407,937.96
ATATURK,ATATURK-T,9,1.5,521917.215,4175133.411,937.96
ATATURK,ATATURK-T,9,1.6,521917.315,4175133.415,937.96
ATATURK,ATATURK-T,9,1.7,521917.415,4175133.42,937.96
ATATURK,ATATURK-T,9,1.8,521917.515,4175133.423,940.75
ATATURK,ATATURK-T,9,1.9,521917.615,4175133.425,940.75
ATATURK,ATATURK-T,9,2.0,521917.715,4175133.428,940.75
ATATURK,ATATURK-T,9,2.1,521917.815,4175133.431,940.746
ATATURK,ATATURK-T,9,2.2,521917.915,4175133.435,940.73
ATATURK,ATATURK-T,9,2.3,521918.015,4175133.439,940.713
ATATURK,ATATURK-T,9,2.4,521918.115,4175133.443,940.697
ATATURK,ATATURK-T,9,2.5,521918.215,4175133.447,940.681
ATATURK,ATATURK-T,9,2.6,521918.315,4175133.451,940.664
ATATURK,ATATURK-T,9,2.7,521918.415,4175133.455,940.648
ATATURK,ATATURK-T,9,2.8,521918.515,4175133.46,940.632
ATATURK,ATATURK-T,9,2.9,521918.614,4175133.464,940.616
ATATURK,ATATURK-T,9,3.0,521918.714,4175133.468,940.599
ATATURK,ATATURK-T,9,3.1,521918.814,4175133.472,940.583
ATATURK,ATATURK-T,9,3.2,521918.914,4175133.476,940.567
ATATURK,ATATURK-T,9,3.3,521919.014,4175133.48,940.551
ATATURK,ATATURK-T,9,3.4,521919.114,4175133.484,940.534
ATATURK,ATATURK-T,9,3.5,521919.214,4175133.488,940.518
ATATURK,ATATURK-T,9,3.6,521919.314,4175133.492,940.502
ATATURK,ATATURK-T,9,3.7,521919.414,4175133.496,940.485
ATATURK,ATATURK-T,9,3.8,521919.514,4175133.5,940.469
ATATURK,ATATURK-T,9,3.9,521919.614,4175133.504,940.453
ATATURK,ATATURK-T,9,4.0,521919.714,4175133.508,940.437
ATATURK,ATATURK-T,9,4.1,521919.813,4175133.512,940.42
ATATURK,ATATURK-T,9,4.2,521919.913,4175133.517,940.404
ATATURK,ATATURK-T,9,4.3,521920.013,4175133.521,940.388
ATATURK,ATATURK-T,9,4.4,521920.113,4175133.525,940.371
ATATURK,ATATURK-T,9,4.5,521920.213,4175133.529,940.355
ATATURK,ATATURK-T,9,4.6,521920.313,4175133.533,940.339
ATATURK,ATATURK-T,9,4.7,521920.413,4175133.537,940.323
ATATURK,ATATURK-T,9,4.8,521920.513,4175133.541,940.31
ATATURK,ATATURK-T,9,4.9,521920.613,4175133.545,940.31
ATATURK,ATATURK-T,9,5.0,521920.713,4175133.549,940.31
ATATURK,ATATURK-T,9,5.1,521920.813,4175133.554,940.31
ATATURK,ATATURK-T,9,5.2,521920.912,4175133.558,940.31
ATATURK,ATATURK-T,9,5.3,521921.012,4175133.562,940.31
ATATURK,ATATURK-T,9,5.4,521921.112,4175133.566,940.31
ATATURK,ATATURK-T,9,5.5,521921.212,4175133.571,940.31
ATATURK,ATATURK-T,9,5.6,521921.312,4175133.575,940.31
ATATURK,ATATURK-T,9,5.7,521921.412,4175133.579,940.31
ATATURK,ATATURK-T,9,5.8,521921.512,4175133.583,940.31
ATATURK,ATATURK-T,9,5.9,521921.612,4175133.588,940.31
ATATURK,ATATURK-T,9,6.0,521921.712,4175133.592,940.31
ATATURK,ATATURK-T,9,6.1,521921.812,4175133.596,940.31
ATATURK,ATATURK-T,9,6.2,521921.912,4175133.6,940.31
ATATURK,ATATURK-T,9,6.3,521922.012,4175133.604,940.31
ATATURK,ATATURK-T,9,6.4,521922.111,4175133.609,940.31
ATATURK,ATATURK-T,9,6.5,521922.211,4175133.613,940.31
ATATURK,ATATURK-T,9,6.6,521922.311,4175133.617,940.31
ATATURK,ATATURK-T,9,6.7,521922.411,4175133.621,940.31
ATATURK,ATATURK-T,9,6.8,521922.511,4175133.626,940.31
ATATURK,ATATURK-T,9,6.9,521922.611,4175133.63,940.31
ATATURK,ATATURK-T,9,7.0,521922.711,4175133.634,940.31
ATATURK,ATATURK-T,9,7.1,521922.811,4175133.638,940.31
ATATURK,ATATURK-T,9,7.2,521922.911,4175133.643,940.31
ATATURK,ATATURK-T,9,7.3,521923.011,4175133.647,940.31
ATATURK,ATATURK-T,9,7.4,521923.111,4175133.651,940.31
ATATURK,ATATURK-T,9,7.5,521923.21,4175133.655,940.31
ATATURK,ATATURK-T,9,7.6,521923.31,4175133.659,940.31
ATATURK,ATATURK-T,9,7.7,521923.41,4175133.664,940.31
ATATURK,ATATURK-T,9,7.8,521923.51,4175133.668,940.31
ATATURK,ATATURK-T,9,7.9,521923.61,4175133.672,940.31
ATATURK,ATATURK-T,9,8.0,521923.71,4175133.676,940.31
ATATURK,ATATURK-T,9,8.1,521923.81,4175133.681,940.31
ATATURK,ATATURK-T,9,8.2,521923.91,4175133.685,940.31
ATATURK,ATATURK-T,9,8.3,521924.01,4175133.689,940.31
ATATURK,ATATURK-T,9,8.4,521924.11,4175133.693,940.31
ATATURK,ATATURK-T,9,8.5,521924.21,4175133.698,940.31
ATATURK,ATATURK-T,9,8.6,521924.309,4175133.702,940.31
ATATURK,ATATURK-T,9,8.7,521924.409,4175133.706,940.31
ATATURK,ATATURK-T,9,8.8,521924.509,4175133.71,940.31
ATATURK,ATATURK-T,9,8.9,521924.609,4175133.714,940.31
ATATURK,ATATURK-T,9,9.0,521924.709,4175133.719,940.31
ATATURK,ATATURK-T,9,9.1,521924.809,4175133.723,940.31
ATATURK,ATATURK-T,9,9.2,521924.909,4175133.727,940.31
ATATURK,ATATURK-T,9,9.3,521925.009,4175133.731,940.31
ATATURK,ATATURK-T,9,9.4,521925.109,4175133.736,940.31
ATATURK,ATATURK-T,9,9.5,521925.209,4175133.74,940.31
ATATURK,ATATURK-T,9,9.6,521925.309,4175133.744,940.31
ATATURK,ATATURK-T,9,9.7,521925.408,4175133.748,940.31
ATATURK,ATATURK-T,9,9.8,521925.508,4175133.753,940.31
ATATURK,ATATURK-T,9,9.9,521925.608,4175133.757,940.31
ATATURK,ATATURK-T,9,10.0,521925.708,4175133.761,940.31
ATATURK,ATATURK-T,9,10.1,521925.808,4175133.765,940.31
ATATURK,ATATURK-T,9,10.2,521925.908,4175133.77,940.31
ATATURK,ATATURK-T,9,10.3,521926.008,4175133.774,940.31
ATATURK,ATATURK-T,9,10.4,521926.108,4175133.778,940.31
ATATURK,ATATURK-T,9,10.5,521926.208,4175133.782,940.31
ATATURK,ATATURK-T,9,10.6,521926.308,4175133.786,940.31
ATATURK,ATATURK-T,9,10.7,521926.408,4175133.791,940.31
ATATURK,ATATURK-T,9,10.8,521926.507,4175133.795,940.31
ATATURK,ATATURK-T,9,10.9,521926.607,4175133.799,940.31
ATATURK,ATATURK-T,9,11.0,521926.707,4175133.803,940.31
ATATURK,ATATURK-T,9,11.1,521926.807,4175133.808,940.31
ATATURK,ATATURK-T,9,11.2,521926.907,4175133.812,940.31
ATATURK,ATATURK-T,9,11.3,521927.007,4175133.816,940.31
ATATURK,ATATURK-T,9,11.4,521927.107,4175133.82,940.309
ATATURK,ATATURK-T,9,11.5,521927.207,4175133.824,940.301
ATATURK,ATATURK-T,9,11.6,521927.307,4175133.828,940.292
ATATURK,ATATURK-T,9,11.7,521927.407,4175133.833,940.283
ATATURK,ATATURK-T,9,11.8,521927.507,4175133.837,940.275
ATATURK,ATATURK-T,9,11.9,521927.607,4175133.841,940.266
ATATURK,ATATURK-T,9,12.0,521927.706,4175133.845,940.257
ATATURK,ATATURK-T,9,12.1,521927.806,4175133.849,940.248
ATATURK,ATATURK-T,9,12.2,521927.906,4175133.853,940.24
ATATURK,ATATURK-T,9,12.3,521928.006,4175133.857,940.231
ATATURK,ATATURK-T,9,12.4,521928.106,4175133.861,940.222
ATATURK,ATATURK-T,9,12.5,521928.206,4175133.865,940.214
ATATURK,ATATURK-T,9,12.6,521928.306,4175133.869,940.205
ATATURK,ATATURK-T,9,12.7,521928.406,4175133.873,940.196
ATATURK,ATATURK-T,9,12.8,521928.506,4175133.877,940.187
ATATURK,ATATURK-T,9,12.9,521928.606,4175133.881,940.179
ATATURK,ATATURK-T,9,13.0,521928.706,4175133.886,940.17
ATATURK,ATATURK-T,9,13.1,521928.806,4175133.89,940.161
ATATURK,ATATURK-T,9,13.2,521928.905,4175133.894,940.153
ATATURK,ATATURK-T,9,13.3,521929.005,4175133.898,940.144
ATATURK,ATATURK-T,9,13.4,521929.105,4175133.902,940.135
ATATURK,ATATURK-T,9,13.5,521929.205,4175133.906,940.126
ATATURK,ATATURK-T,9,13.6,521929.305,4175133.91,940.118
ATATURK,ATATURK-T,9,13.7,521929.405,4175133.914,940.109
ATATURK,ATATURK-T,9,13.8,521929.505,4175133.918,940.1
ATATURK,ATATURK-T,9,13.9,521929.605,4175133.922,940.092
ATATURK,ATATURK-T,9,14.0,521929.705,4175133.926,940.083
ATATURK,ATATURK-T,9,14.1,521929.805,4175133.93,940.074
ATATURK,ATATURK-T,9,14.2,521929.905,4175133.934,940.065
ATATURK,ATATURK-T,9,14.3,521930.005,4175133.939,940.057
ATATURK,ATATURK-T,9,14.4,521930.104,4175133.943,940.048
ATATURK,ATATURK-T,9,14.5,521930.204,4175133.947,940.039
ATATURK,ATATURK-T,9,14.6,521930.304,4175133.951,940.031
ATATURK,ATATURK-T,9,14.7,521930.404,4175133.955,940.022
ATATURK,ATATURK-T,9,14.8,521930.504,4175133.959,940.013
ATATURK,ATATURK-T,9,14.9,521930.604,4175133.963,940.004
ATATURK,ATATURK-T,9,15.0,521930.704,4175133.967,939.996
ATATURK,ATATURK-T,9,15.1,521930.804,4175133.971,939.987
ATATURK,ATATURK-T,9,15.2,521930.904,4175133.975,939.978
ATATURK,ATATURK-T,9,15.3,521931.004,4175133.979,939.97
ATATURK,ATATURK-T,9,15.4,521931.104,4175133.983,939.961
ATATURK,ATATURK-T,9,15.5,521931.204,4175133.987,939.952
ATATURK,ATATURK-T,9,15.6,521931.303,4175133.992,939.943
ATATURK,ATATURK-T,9,15.7,521931.403,4175133.996,939.935
ATATURK,ATATURK-T,9,15.8,521931.503,4175134.0,939.926
ATATURK,ATATURK-T,9,15.9,521931.603,4175134.004,939.917
ATATURK,ATATURK-T,9,16.0,521931.703,4175134.008,939.909
ATATURK,ATATURK-T,9,16.1,521931.803,4175134.012,939.9
ATATURK,ATATURK-T,9,16.2,521931.903,4175134.016,939.891
ATATURK,ATATURK-T,9,16.3,521932.003,4175134.02,939.882
ATATURK,ATATURK-T,9,16.4,521932.103,4175134.024,939.874
ATATURK,ATATURK-T,9,16.5,521932.203,4175134.028,939.865
ATATURK,ATATURK-T,9,16.6,521932.303,4175134.032,939.856
ATATURK,ATATURK-T,9,16.7,521932.403,4175134.036,939.848
ATATURK,ATATURK-T,10,-16.7,521907.251,4175182.561,940.847
ATATURK,ATATURK-T,10,-16.6,521907.35,4175182.547,940.826
ATATURK,ATATURK-T,10,-16.5,521907.449,4175182.533,940.805
ATATURK,ATATURK-T,10,-16.4,521907.548,4175182.519,940.783
ATATURK,ATATURK-T,10,-16.3,521907.647,4175182.505,940.762
ATATURK,ATATURK-T,10,-16.2,521907.746,4175182.491,940.741
ATATURK,ATATURK-T,10,-16.1,521907.845,4175182.477,940.72
ATATURK,ATATURK-T,10,-16.0,521907.944,4175182.462,940.699
ATATURK,ATATURK-T,10,-15.9,521908.043,4175182.448,940.678
ATATURK,ATATURK-T,10,-15.8,521908.142,4175182.434,940.656
ATATURK,ATATURK-T,10,-15.7,521908.241,4175182.42,940.635
ATATURK,ATATURK-T,10,-15.6,521908.34,4175182.406,940.614
ATATURK,ATATURK-T,10,-15.5,521908.439,4175182.392,940.593
ATATURK,ATATURK-T,10,-15.4,521908.538,4175182.378,940.572
ATATURK,ATATURK-T,10,-15.3,521908.637,4175182.364,940.55
ATATURK,ATATURK-T,10,-15.2,521908.736,4175182.35,940.529
ATATURK,ATATURK-T,10,-15.1,521908.835,4175182.335,940.508
ATATURK,ATATURK-T,10,-15.0,521908.934,4175182.321,940.487
ATATURK,ATATURK-T,10,-14.9,521909.033,4175182.307,940.466
ATATURK,ATATURK-T,10,-14.8,521909.132,4175182.293,940.445
ATATURK,ATATURK-T,10,-14.7,521909.231,4175182.279,940.423
ATATURK,ATATURK-T,10,-14.6,521909.33,4175182.265,940.402
ATATURK,ATATURK-T,10,-14.5,521909.429,4175182.251,940.381
ATATURK,ATATURK-T,10,-14.4,521909.528,4175182.237,940.36
ATATURK,ATATURK-T,10,-14.3,521909.627,4175182.223,940.339
ATATURK,ATATURK-T,10,-14.2,521909.726,4175182.208,940.318
ATATURK,ATATURK-T,10,-14.1,521909.825,4175182.194,940.296
ATATURK,ATATURK-T,10,-14.0,521909.924,4175182.18,940.275
ATATURK,ATATURK-T,10,-13.9,521910.023,4175182.166,940.254
ATATURK,ATATURK-T,10,-13.8,521910.122,4175182.152,940.233
ATATURK,ATATURK-T,10,-13.7,521910.221,4175182.138,940.212
ATATURK,ATATURK-T,10,-13.6,521910.32,4175182.124,940.191
ATATURK,ATATURK-T,10,-13.5,521910.419,4175182.11,940.169
ATATURK,ATATURK-T,10,-13.4,521910.518,4175182.096,940.148
ATATURK,ATATURK-T,10,-13.3,521910.617,4175182.081,940.127
ATATURK,ATATURK-T,10,-13.2,521910.716,4175182.067,940.106
ATATURK,ATATURK-T,10,-13.1,521910.815,4175182.053,940.085
ATATURK,ATATURK-T,10,-13.0,521910.914,4175182.039,940.064
ATATURK,ATATURK-T,10,-12.9,521911.013,4175182.025,940.042
ATATURK,ATATURK-T,10,-12.8,521911.112,4175182.011,940.021
ATATURK,ATATURK-T,10,-12.7,521911.211,4175181.997,940.0
ATATURK,ATATURK-T,10,-12.6,521911.31,4175181.983,939.979
ATATURK,ATATURK-T,10,-12.5,521911.409,4175181.968,939.958
ATATURK,ATATURK-T,10,-12.4,521911.508,4175181.954,939.937
ATATURK,ATATURK-T,10,-12.3,521911.607,4175181.94,939.915
ATATURK,ATATURK-T,10,-12.2,521911.706,4175181.926,939.894
ATATURK,ATATURK-T,10,-12.1,521911.805,4175181.912,939.873
ATATURK,ATATURK-T,10,-12.0,521911.904,4175181.898,939.852
ATATURK,ATATURK-T,10,-11.9,521912.003,4175181.884,939.831
ATATURK,ATATURK-T,10,-11.8,521912.102,4175181.87,939.81
ATATURK,ATATURK-T,10,-11.7,521912.201,4175181.856,939.788
ATATURK,ATATURK-T,10,-11.6,521912.3,4175181.842,939.767
ATATURK,ATATURK-T,10,-11.5,521912.399,4175181.827,939.746
ATATURK,ATATURK-T,10,-11.4,521912.498,4175181.813,939.725
ATATURK,ATATURK-T,10,-11.3,521912.597,4175181.799,939.703
ATATURK,ATATURK-T,10,-11.2,521912.696,4175181.785,939.682
ATATURK,ATATURK-T,10,-11.1,521912.795,4175181.771,939.661
ATATURK,ATATURK-T,10,-11.0,521912.894,4175181.757,939.64
ATATURK,ATATURK-T,10,-10.9,521912.993,4175181.743,939.618
ATATURK,ATATURK-T,10,-10.8,521913.092,4175181.729,939.597
ATATURK,ATATURK-T,10,-10.7,521913.191,4175181.715,939.576
ATATURK,ATATURK-T,10,-10.6,521913.29,4175181.701,939.555
ATATURK,ATATURK-T,10,-10.5,521913.389,4175181.687,939.533
ATATURK,ATATURK-T,10,-10.4,521913.488,4175181.673,939.512
ATATURK,ATATURK-T,10,-10.3,521913.587,4175181.659,939.491
ATATURK,ATATURK-T,10,-10.2,521913.686,4175181.645,939.47
ATATURK,ATATURK-T,10,-10.1,521913.785,4175181.631,939.449
ATATURK,ATATURK-T,10,-10.0,521913.884,4175181.617,939.427
ATATURK,ATATURK-T,10,-9.9,521913.983,4175181.602,939.406
ATATURK,ATATURK-T,10,-9.8,521914.082,4175181.588,939.385
ATATURK,ATATURK-T,10,-9.7,521914.181,4175181.574,939.364
ATATURK,ATATURK-T,10,-9.6,521914.28,4175181.56,939.342
ATATURK,ATATURK-T,10,-9.5,521914.379,4175181.546,939.321
ATATURK,ATATURK-T,10,-9.4,521914.478,4175181.532,939.3
ATATURK,ATATURK-T,10,-9.3,521914.577,4175181.518,939.279
ATATURK,ATATURK-T,10,-9.2,521914.676,4175181.504,939.257
ATATURK,ATATURK-T,10,-9.1,521914.775,4175181.49,939.236
ATATURK,ATATURK-T,10,-9.0,521914.874,4175181.476,939.215
ATATURK,ATATURK-T,10,-8.9,521914.973,4175181.462,939.194
ATATURK,ATATURK-T,10,-8.8,521915.072,4175181.448,939.172
ATATURK,ATATURK-T,10,-8.7,521915.171,4175181.434,939.151
ATATURK,ATATURK-T,10,-8.6,521915.27,4175181.42,939.13
ATATURK,ATATURK-T,10,-8.5,521915.369,4175181.406,939.109
ATATURK,ATATURK-T,10,-8.4,521915.468,4175181.391,939.088
ATATURK,ATATURK-T,10,-8.3,521915.567,4175181.377,939.066
ATATURK,ATATURK-T,10,-8.2,521915.666,4175181.363,939.045
ATATURK,ATATURK-T,10,-8.1,521915.765,4175181.349,939.029
ATATURK,ATATURK-T,10,-8.0,521915.864,4175181.335,939.015
ATATURK,ATATURK-T,10,-7.9,521915.963,4175181.321,939.001
ATATURK,ATATURK-T,10,-7.8,521916.062,4175181.306,938.987
ATATURK,ATATURK-T,10,-7.7,521916.161,4175181.292,938.973
ATATURK,ATATURK-T,10,-7.6,521916.26,4175181.278,938.96
ATATURK,ATATURK-T,10,-7.5,521916.359,4175181.264,938.946
ATATURK,ATATURK-T,10,-7.4,521916.458,4175181.249,938.932
ATATURK,ATATURK-T,10,-7.3,521916.557,4175181.235,938.918
ATATURK,ATATURK-T,10,-7.2,521916.656,4175181.221,938.904
ATATURK,ATATURK-T,10,-7.1,521916.755,4175181.206,938.89
ATATURK,ATATURK-T,10,-7.0,521916.854,4175181.192,938.876
ATATURK,ATATURK-T,10,-6.9,521916.953,4175181.178,938.862
ATATURK,ATATURK-T,10,-6.8,521917.052,4175181.164,938.848
ATATURK,ATATURK-T,10,-6.7,521917.151,4175181.149,938.834
ATATURK,ATATURK-T,10,-6.6,521917.25,4175181.135,938.82
ATATURK,ATATURK-T,10,-6.5,521917.349,4175181.121,938.806
ATATURK,ATATURK-T,10,-6.4,521917.448,4175181.107,938.792
ATATURK,ATATURK-T,10,-6.3,521917.547,4175181.092,938.778
ATATURK,ATATURK-T,10,-6.2,521917.646,4175181.078,938.764
ATATURK,ATATURK-T,10,-6.1,521917.745,4175181.064,938.75
ATATURK,ATATURK-T,10,-6.0,521917.844,4175181.05,938.736
ATATURK,ATATURK-T,10,-5.9,521917.943,4175181.035,938.722
ATATURK,ATATURK-T,10,-5.8,521918.042,4175181.021,938.708
ATATURK,ATATURK-T,10,-5.7,521918.141,4175181.007,938.694
ATATURK,ATATURK-T,10,-5.6,521918.24,4175180.992,938.68
ATATURK,ATATURK-T,10,-5.5,521918.339,4175180.978,938.666
ATATURK,ATATURK-T,10,-5.4,521918.438,4175180.964,938.652
ATATURK,ATATURK-T,10,-5.3,521918.537,4175180.95,938.638
ATATURK,ATATURK-T,10,-5.2,521918.636,4175180.935,938.624
ATATURK,ATATURK-T,10,-5.1,521918.735,4175180.921,938.61
ATATURK,ATATURK-T,10,-5.0,521918.834,4175180.907,938.596
ATATURK,ATATURK-T,10,-4.9,521918.933,4175180.893,938.582
ATATURK,ATATURK-T,10,-4.8,521919.032,4175180.878,938.57
ATATURK,ATATURK-T,10,-4.7,521919.131,4175180.864,938.573
ATATURK,ATATURK-T,10,-4.6,521919.23,4175180.85,938.575
ATATURK,ATATURK-T,10,-4.5,521919.329,4175180.836,938.577
ATATURK,ATATURK-T,10,-4.4,521919.428,4175180.822,938.58
ATATURK,ATATURK-T,10,-4.3,521919.527,4175180.808,938.582
ATATURK,ATATURK-T,10,-4.2,521919.626,4175180.794,938.584
ATATURK,ATATURK-T,10,-4.1,521919.725,4175180.78,938.587
ATATURK,ATATURK-T,10,-4.0,521919.824,4175180.767,938.589
ATATURK,ATATURK-T,10,-3.9,521919.923,4175180.753,938.591
ATATURK,ATATURK-T,10,-3.8,521920.022,4175180.739,938.594
ATATURK,ATATURK-T,10,-3.7,521920.121,4175180.725,938.596
ATATURK,ATATURK-T,10,-3.6,521920.22,4175180.711,938.598
ATATURK,ATATURK-T,10,-3.5,521920.319,4175180.697,938.601
ATATURK,ATATURK-T,10,-3.4,521920.418,4175180.683,938.603
ATATURK,ATATURK-T,10,-3.3,521920.517,4175180.669,938.605
ATATURK,ATATURK-T,10,-3.2,521920.616,4175180.655,938.608
ATATURK,ATATURK-T,10,-3.1,521920.715,4175180.641,938.61
ATATURK,ATATURK-T,10,-3.0,521920.814,4175180.627,938.612
ATATURK,ATATURK-T,10,-2.9,521920.913,4175180.613,938.615
ATATURK,ATATURK-T,10,-2.8,521921.012,4175180.599,938.617
ATATURK,ATATURK-T,10,-2.7,521921.111,4175180.585,938.619
ATATURK,ATATURK-T,10,-2.6,521921.21,4175180.571,938.622
ATATURK,ATATURK-T,10,-2.5,521921.309,4175180.557,938.624
ATATURK,ATATURK-T,10,-2.4,521921.408,4175180.543,938.626
ATATURK,ATATURK-T,10,-2.3,521921.507,4175180.529,938.629
ATATURK,ATATURK-T,10,-2.2,521921.606,4175180.515,938.63
ATATURK,ATATURK-T,10,-2.1,521921.705,4175180.499,938.63
ATATURK,ATATURK-T,10,-2.0,521921.804,4175180.484,938.63
ATATURK,ATATURK-T,10,-1.9,521921.903,4175180.469,938.63
ATATURK,ATATURK-T,10,-1.8,521922.002,4175180.454,938.63
ATATURK,ATATURK-T,10,-1.7,521922.101,4175180.44,935.96
ATATURK,ATATURK-T,10,-1.6,521922.2,4175180.426,935.96
ATATURK,ATATURK-T,10,-1.5,521922.298,4175180.412,935.96
ATATURK,ATATURK-T,10,-1.4,521922.397,4175180.398,935.96
ATATURK,ATATURK-T,10,-1.3,521922.496,4175180.383,935.96
ATATURK,ATATURK-T,10,-1.2,521922.595,4175180.369,935.96
ATATURK,ATATURK-T,10,-1.1,521922.694,4175180.355,935.96
ATATURK,ATATURK-T,10,-1.0,521922.793,4175180.341,935.96
ATATURK,ATATURK-T,10,-0.9,521922.892,4175180.327,935.96
ATATURK,ATATURK-T,10,-0.8,521922.991,4175180.313,935.96
ATATURK,ATATURK-T,10,-0.7,521923.09,4175180.299,935.96
ATATURK,ATATURK-T,10,-0.6,521923.189,4175180.284,935.96
ATATURK,ATATURK-T,10,-0.5,521923.288,4175180.27,935.96
ATATURK,ATATURK-T,10,-0.4,521923.387,4175180.256,935.96
ATATURK,ATATURK-T,10,-0.3,521923.486,4175180.242,935.96
ATATURK,ATATURK-T,10,-0.2,521923.585,4175180.228,935.96
ATATURK,ATATURK-T,10,-0.1,521923.684,4175180.214,935.96
ATATURK,ATATURK-T,10,0.0,521923.783,4175180.2,935.96
ATATURK,ATATURK-T,10,0.1,521923.882,4175180.186,935.96
ATATURK,ATATURK-T,10,0.2,521923.982,4175180.172,935.96
ATATURK,ATATURK-T,10,0.3,521924.081,4175180.158,935.96
ATATURK,ATATURK-T,10,0.4,521924.18,4175180.144,935.96
ATATURK,ATATURK-T,10,0.5,521924.279,4175180.13,935.96
ATATURK,ATATURK-T,10,0.6,521924.378,4175180.116,935.96
ATATURK,ATATURK-T,10,0.7,521924.477,4175180.102,935.96
ATATURK,ATATURK-T,10,0.8,521924.576,4175180.088,935.96
ATATURK,ATATURK-T,10,0.9,521924.675,4175180.074,935.96
ATATURK,ATATURK-T,10,1.0,521924.774,4175180.06,935.96
ATATURK,ATATURK-T,10,1.1,521924.873,4175180.046,935.96
ATATURK,ATATURK-T,10,1.2,521924.972,4175180.032,935.96
ATATURK,ATATURK-T,10,1.3,521925.071,4175180.018,935.96
ATATURK,ATATURK-T,10,1.4,521925.17,4175180.004,935.96
ATATURK,ATATURK-T,10,1.5,521925.269,4175179.99,935.96
