catalog_row,A,B,C,D,E,F,pathname,selected
1375,BUR-BUR-MER-ATATURKA,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-ATATURKA/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
1376,BUR-BUR-MER-ATATURK-T,BURDUR,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-ATATURK-T/BURDUR/DEBI/01May2025/30Minute/Q10/,False
1377,BUR-BUR-MER-ATATURK-T,BURDUR,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-ATATURK-T/BURDUR/DEBI/01May2025/30Minute/Q100/,False
1378,BUR-BUR-MER-ATATURK-T,BURDUR,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-ATATURK-T/BURDUR/DEBI/01May2025/30Minute/Q1000/,False
1379,BUR-BUR-MER-ATATURK-T,BURDUR,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-ATATURK-T/BURDUR/DEBI/01May2025/30Minute/Q2/,False
1380,BUR-BUR-MER-ATATURK-T,BURDUR,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-ATATURK-T/BURDUR/DEBI/01May2025/30Minute/Q25/,False
1381,BUR-BUR-MER-ATATURK-T,BURDUR,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-ATATURK-T/BURDUR/DEBI/01May2025/30Minute/Q5/,False
1382,BUR-BUR-MER-ATATURK-T,BURDUR,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-ATATURK-T/BURDUR/DEBI/01May2025/30Minute/Q50/,False
1383,BUR-BUR-MER-ATATURK-T,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-ATATURK-T/BURDUR/DEBI/01May2025/30Minute/Q500/,False
1384,BUR-BUR-MER-ATATURK-T,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-ATATURK-T/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
1385,BUR-BUR-MER-ATATURK-T,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-ATATURK-T/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
1386,BUR-BUR-MER-ATATURK-T,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-ATATURK-T/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
1387,BUR-BUR-MER-ATATURK-T,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-ATATURK-T/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
1388,BUR-BUR-MER-ATATURK-T,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-ATATURK-T/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
1389,BUR-BUR-MER-ATATURK-T,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-ATATURK-T/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
1390,BUR-BUR-MER-ATATURK-T,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-ATATURK-T/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
1391,BUR-BUR-MER-ATATURK-T,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-ATATURK-T/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
1392,BUR-BUR-MER-AZIZIYE1,BURDUR,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-AZIZIYE1/BURDUR/DEBI/01May2025/30Minute/Q10/,False
1393,BUR-BUR-MER-AZIZIYE1,BURDUR,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-AZIZIYE1/BURDUR/DEBI/01May2025/30Minute/Q100/,False
1394,BUR-BUR-MER-AZIZIYE1,BURDUR,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-AZIZIYE1/BURDUR/DEBI/01May2025/30Minute/Q1000/,False
1395,BUR-BUR-MER-AZIZIYE1,BURDUR,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-AZIZIYE1/BURDUR/DEBI/01May2025/30Minute/Q2/,False
1396,BUR-BUR-MER-AZIZIYE1,BURDUR,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-AZIZIYE1/BURDUR/DEBI/01May2025/30Minute/Q25/,False
1397,BUR-BUR-MER-AZIZIYE1,BURDUR,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-AZIZIYE1/BURDUR/DEBI/01May2025/30Minute/Q5/,False
1398,BUR-BUR-MER-AZIZIYE1,BURDUR,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-AZIZIYE1/BURDUR/DEBI/01May2025/30Minute/Q50/,False
1399,BUR-BUR-MER-AZIZIYE1,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-AZIZIYE1/BURDUR/DEBI/01May2025/30Minute/Q500/,False
1400,BUR-BUR-MER-AZIZIYE2,BURDUR,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-AZIZIYE2/BURDUR/DEBI/01May2025/30Minute/Q10/,False
1401,BUR-BUR-MER-AZIZIYE2,BURDUR,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-AZIZIYE2/BURDUR/DEBI/01May2025/30Minute/Q100/,False
1402,BUR-BUR-MER-AZIZIYE2,BURDUR,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-AZIZIYE2/BURDUR/DEBI/01May2025/30Minute/Q1000/,False
1403,BUR-BUR-MER-AZIZIYE2,BURDUR,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-AZIZIYE2/BURDUR/DEBI/01May2025/30Minute/Q2/,False
1404,BUR-BUR-MER-AZIZIYE2,BURDUR,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-AZIZIYE2/BURDUR/DEBI/01May2025/30Minute/Q25/,False
1405,BUR-BUR-MER-AZIZIYE2,BURDUR,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-AZIZIYE2/BURDUR/DEBI/01May2025/30Minute/Q5/,False
1406,BUR-BUR-MER-AZIZIYE2,BURDUR,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-AZIZIYE2/BURDUR/DEBI/01May2025/30Minute/Q50/,False
1407,BUR-BUR-MER-AZIZIYE2,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-AZIZIYE2/BURDUR/DEBI/01May2025/30Minute/Q500/,False
1408,BUR-BUR-MER-AZIZIYE3,BURDUR,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-AZIZIYE3/BURDUR/DEBI/01May2025/30Minute/Q10/,False
1409,BUR-BUR-MER-AZIZIYE3,BURDUR,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-AZIZIYE3/BURDUR/DEBI/01May2025/30Minute/Q100/,False
1410,BUR-BUR-MER-AZIZIYE3,BURDUR,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-AZIZIYE3/BURDUR/DEBI/01May2025/30Minute/Q1000/,False
1411,BUR-BUR-MER-AZIZIYE3,BURDUR,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-AZIZIYE3/BURDUR/DEBI/01May2025/30Minute/Q2/,False
1412,BUR-BUR-MER-AZIZIYE3,BURDUR,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-AZIZIYE3/BURDUR/DEBI/01May2025/30Minute/Q25/,False
1413,BUR-BUR-MER-AZIZIYE3,BURDUR,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-AZIZIYE3/BURDUR/DEBI/01May2025/30Minute/Q5/,False
1414,BUR-BUR-MER-AZIZIYE3,BURDUR,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-AZIZIYE3/BURDUR/DEBI/01May2025/30Minute/Q50/,False
1415,BUR-BUR-MER-AZIZIYE3,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-AZIZIYE3/BURDUR/DEBI/01May2025/30Minute/Q500/,False
1416,BUR-BUR-MER-AZIZIYE4,BURDUR,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-AZIZIYE4/BURDUR/DEBI/01May2025/30Minute/Q10/,False
1417,BUR-BUR-MER-AZIZIYE4,BURDUR,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-AZIZIYE4/BURDUR/DEBI/01May2025/30Minute/Q100/,False
1418,BUR-BUR-MER-AZIZIYE4,BURDUR,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-AZIZIYE4/BURDUR/DEBI/01May2025/30Minute/Q1000/,False
1419,BUR-BUR-MER-AZIZIYE4,BURDUR,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-AZIZIYE4/BURDUR/DEBI/01May2025/30Minute/Q2/,False
1420,BUR-BUR-MER-AZIZIYE4,BURDUR,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-AZIZIYE4/BURDUR/DEBI/01May2025/30Minute/Q25/,False
1421,BUR-BUR-MER-AZIZIYE4,BURDUR,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-AZIZIYE4/BURDUR/DEBI/01May2025/30Minute/Q5/,False
1422,BUR-BUR-MER-AZIZIYE4,BURDUR,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-AZIZIYE4/BURDUR/DEBI/01May2025/30Minute/Q50/,False
1423,BUR-BUR-MER-AZIZIYE4,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-AZIZIYE4/BURDUR/DEBI/01May2025/30Minute/Q500/,False
1424,BUR-BUR-MER-AZIZIYE-T4,BURDUR,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-AZIZIYE-T4/BURDUR/DEBI/01May2025/30Minute/Q10/,False
1425,BUR-BUR-MER-AZIZIYE-T4,BURDUR,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-AZIZIYE-T4/BURDUR/DEBI/01May2025/30Minute/Q100/,False
1426,BUR-BUR-MER-AZIZIYE-T4,BURDUR,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-AZIZIYE-T4/BURDUR/DEBI/01May2025/30Minute/Q1000/,False
1427,BUR-BUR-MER-AZIZIYE-T4,BURDUR,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-AZIZIYE-T4/BURDUR/DEBI/01May2025/30Minute/Q2/,False
1428,BUR-BUR-MER-AZIZIYE-T4,BURDUR,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-AZIZIYE-T4/BURDUR/DEBI/01May2025/30Minute/Q25/,False
1429,BUR-BUR-MER-AZIZIYE-T4,BURDUR,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-AZIZIYE-T4/BURDUR/DEBI/01May2025/30Minute/Q5/,False
1430,BUR-BUR-MER-AZIZIYE-T4,BURDUR,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-AZIZIYE-T4/BURDUR/DEBI/01May2025/30Minute/Q50/,False
1431,BUR-BUR-MER-AZIZIYE-T4,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-AZIZIYE-T4/BURDUR/DEBI/01May2025/30Minute/Q500/,False
1432,BUR-BUR-MER-BAC,BURDUR,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-BAC/BURDUR/DEBI/01May2025/30Minute/Q10/,False
1433,BUR-BUR-MER-BAC,BURDUR,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-BAC/BURDUR/DEBI/01May2025/30Minute/Q100/,False
1434,BUR-BUR-MER-BAC,BURDUR,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-BAC/BURDUR/DEBI/01May2025/30Minute/Q1000/,False
1435,BUR-BUR-MER-BAC,BURDUR,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-BAC/BURDUR/DEBI/01May2025/30Minute/Q2/,False
1436,BUR-BUR-MER-BAC,BURDUR,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-BAC/BURDUR/DEBI/01May2025/30Minute/Q25/,False
1437,BUR-BUR-MER-BAC,BURDUR,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-BAC/BURDUR/DEBI/01May2025/30Minute/Q5/,False
1438,BUR-BUR-MER-BAC,BURDUR,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-BAC/BURDUR/DEBI/01May2025/30Minute/Q50/,False
1439,BUR-BUR-MER-BAC,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-BAC/BURDUR/DEBI/01May2025/30Minute/Q500/,False
1440,BUR-BUR-MER-BAC,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-BAC/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
1441,BUR-BUR-MER-BAC,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-BAC/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
1442,BUR-BUR-MER-BAC,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-BAC/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
1443,BUR-BUR-MER-BAC,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-BAC/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
1444,BUR-BUR-MER-BAC,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-BAC/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
1445,BUR-BUR-MER-BAC,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-BAC/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
1446,BUR-BUR-MER-BAC,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-BAC/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
1447,BUR-BUR-MER-BAC,BURDUR2,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-BAC/BURDUR2/DEBI/01May2025/30Minute/Q500/,False
1448,BUR-BUR-MER-BASMAKCI,ACIGOL,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-BASMAKCI/ACIGOL/DEBI/01May2025/30Minute/Q10/,False
1449,BUR-BUR-MER-BASMAKCI,ACIGOL,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-BASMAKCI/ACIGOL/DEBI/01May2025/30Minute/Q100/,False
1450,BUR-BUR-MER-BASMAKCI,ACIGOL,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-BASMAKCI/ACIGOL/DEBI/01May2025/30Minute/Q1000/,False
1451,BUR-BUR-MER-BASMAKCI,ACIGOL,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-BASMAKCI/ACIGOL/DEBI/01May2025/30Minute/Q2/,False
1452,BUR-BUR-MER-BASMAKCI,ACIGOL,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-BASMAKCI/ACIGOL/DEBI/01May2025/30Minute/Q25/,False
1453,BUR-BUR-MER-BASMAKCI,ACIGOL,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-BASMAKCI/ACIGOL/DEBI/01May2025/30Minute/Q5/,False
1454,BUR-BUR-MER-BASMAKCI,ACIGOL,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-BASMAKCI/ACIGOL/DEBI/01May2025/30Minute/Q50/,False
1455,BUR-BUR-MER-BASMAKCI,ACIGOL,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-BASMAKCI/ACIGOL/DEBI/01May2025/30Minute/Q500/,False
1456,BUR-BUR-MER-BAYINDIR1,BURDUR,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-BAYINDIR1/BURDUR/DEBI/02May2025/5Minute/Q10/,False
1457,BUR-BUR-MER-BAYINDIR1,BURDUR,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-BAYINDIR1/BURDUR/DEBI/02May2025/5Minute/Q100/,False
1458,BUR-BUR-MER-BAYINDIR1,BURDUR,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-BAYINDIR1/BURDUR/DEBI/02May2025/5Minute/Q1000/,False
1459,BUR-BUR-MER-BAYINDIR1,BURDUR,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-BAYINDIR1/BURDUR/DEBI/02May2025/5Minute/Q2/,False
1460,BUR-BUR-MER-BAYINDIR1,BURDUR,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-BAYINDIR1/BURDUR/DEBI/02May2025/5Minute/Q25/,False
1461,BUR-BUR-MER-BAYINDIR1,BURDUR,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-BAYINDIR1/BURDUR/DEBI/02May2025/5Minute/Q5/,False
1462,BUR-BUR-MER-BAYINDIR1,BURDUR,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-BAYINDIR1/BURDUR/DEBI/02May2025/5Minute/Q50/,False
1463,BUR-BUR-MER-BAYINDIR1,BURDUR,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-BAYINDIR1/BURDUR/DEBI/02May2025/5Minute/Q500/,False
1464,BUR-BUR-MER-BAYINDIR1,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-BAYINDIR1/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
1465,BUR-BUR-MER-BAYINDIR1,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-BAYINDIR1/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
1466,BUR-BUR-MER-BAYINDIR1,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-BAYINDIR1/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
1467,BUR-BUR-MER-BAYINDIR1,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-BAYINDIR1/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
1468,BUR-BUR-MER-BAYINDIR1,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-BAYINDIR1/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
1469,BUR-BUR-MER-BAYINDIR1,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-BAYINDIR1/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
1470,BUR-BUR-MER-BAYINDIR1,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-BAYINDIR1/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
1471,BUR-BUR-MER-BAYINDIR1,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-BAYINDIR1/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
1472,BUR-BUR-MER-BAYINDIR2,BURDUR,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-BAYINDIR2/BURDUR/DEBI/02May2025/5Minute/Q10/,False
1473,BUR-BUR-MER-BAYINDIR2,BURDUR,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-BAYINDIR2/BURDUR/DEBI/02May2025/5Minute/Q100/,False
1474,BUR-BUR-MER-BAYINDIR2,BURDUR,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-BAYINDIR2/BURDUR/DEBI/02May2025/5Minute/Q1000/,False
1475,BUR-BUR-MER-BAYINDIR2,BURDUR,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-BAYINDIR2/BURDUR/DEBI/02May2025/5Minute/Q2/,False
1476,BUR-BUR-MER-BAYINDIR2,BURDUR,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-BAYINDIR2/BURDUR/DEBI/02May2025/5Minute/Q25/,False
1477,BUR-BUR-MER-BAYINDIR2,BURDUR,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-BAYINDIR2/BURDUR/DEBI/02May2025/5Minute/Q5/,False
1478,BUR-BUR-MER-BAYINDIR2,BURDUR,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-BAYINDIR2/BURDUR/DEBI/02May2025/5Minute/Q50/,False
1479,BUR-BUR-MER-BAYINDIR2,BURDUR,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-BAYINDIR2/BURDUR/DEBI/02May2025/5Minute/Q500/,False
1480,BUR-BUR-MER-BAYINDIR2,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-BAYINDIR2/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
1481,BUR-BUR-MER-BAYINDIR2,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-BAYINDIR2/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
1482,BUR-BUR-MER-BAYINDIR2,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-BAYINDIR2/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
1483,BUR-BUR-MER-BAYINDIR2,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-BAYINDIR2/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
1484,BUR-BUR-MER-BAYINDIR2,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-BAYINDIR2/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
1485,BUR-BUR-MER-BAYINDIR2,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-BAYINDIR2/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
1486,BUR-BUR-MER-BAYINDIR2,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-BAYINDIR2/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
1487,BUR-BUR-MER-BAYINDIR2,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-BAYINDIR2/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
1488,BUR-BUR-MER-BAYINDIR3,BURDUR,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-BAYINDIR3/BURDUR/DEBI/02May2025/5Minute/Q10/,False
1489,BUR-BUR-MER-BAYINDIR3,BURDUR,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-BAYINDIR3/BURDUR/DEBI/02May2025/5Minute/Q100/,False
1490,BUR-BUR-MER-BAYINDIR3,BURDUR,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-BAYINDIR3/BURDUR/DEBI/02May2025/5Minute/Q1000/,False
1491,BUR-BUR-MER-BAYINDIR3,BURDUR,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-BAYINDIR3/BURDUR/DEBI/02May2025/5Minute/Q2/,False
1492,BUR-BUR-MER-BAYINDIR3,BURDUR,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-BAYINDIR3/BURDUR/DEBI/02May2025/5Minute/Q25/,False
1493,BUR-BUR-MER-BAYINDIR3,BURDUR,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-BAYINDIR3/BURDUR/DEBI/02May2025/5Minute/Q5/,False
1494,BUR-BUR-MER-BAYINDIR3,BURDUR,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-BAYINDIR3/BURDUR/DEBI/02May2025/5Minute/Q50/,False
1495,BUR-BUR-MER-BAYINDIR3,BURDUR,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-BAYINDIR3/BURDUR/DEBI/02May2025/5Minute/Q500/,False
1496,BUR-BUR-MER-BAYINDIR3,BURDUR2,DEBI,02May2025,5Minute,Q10,/BUR-BUR-MER-BAYINDIR3/BURDUR2/DEBI/02May2025/5Minute/Q10/,False
1497,BUR-BUR-MER-BAYINDIR3,BURDUR2,DEBI,02May2025,5Minute,Q100,/BUR-BUR-MER-BAYINDIR3/BURDUR2/DEBI/02May2025/5Minute/Q100/,False
1498,BUR-BUR-MER-BAYINDIR3,BURDUR2,DEBI,02May2025,5Minute,Q1000,/BUR-BUR-MER-BAYINDIR3/BURDUR2/DEBI/02May2025/5Minute/Q1000/,False
1499,BUR-BUR-MER-BAYINDIR3,BURDUR2,DEBI,02May2025,5Minute,Q2,/BUR-BUR-MER-BAYINDIR3/BURDUR2/DEBI/02May2025/5Minute/Q2/,False
1500,BUR-BUR-MER-BAYINDIR3,BURDUR2,DEBI,02May2025,5Minute,Q25,/BUR-BUR-MER-BAYINDIR3/BURDUR2/DEBI/02May2025/5Minute/Q25/,False
1501,BUR-BUR-MER-BAYINDIR3,BURDUR2,DEBI,02May2025,5Minute,Q5,/BUR-BUR-MER-BAYINDIR3/BURDUR2/DEBI/02May2025/5Minute/Q5/,False
1502,BUR-BUR-MER-BAYINDIR3,BURDUR2,DEBI,02May2025,5Minute,Q50,/BUR-BUR-MER-BAYINDIR3/BURDUR2/DEBI/02May2025/5Minute/Q50/,False
1503,BUR-BUR-MER-BAYINDIR3,BURDUR2,DEBI,02May2025,5Minute,Q500,/BUR-BUR-MER-BAYINDIR3/BURDUR2/DEBI/02May2025/5Minute/Q500/,False
1504,BUR-BUR-MER-BAYINDIR-T,BURDUR,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-BAYINDIR-T/BURDUR/DEBI/01May2025/30Minute/Q10/,False
1505,BUR-BUR-MER-BAYINDIR-T,BURDUR,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-BAYINDIR-T/BURDUR/DEBI/01May2025/30Minute/Q100/,False
1506,BUR-BUR-MER-BAYINDIR-T,BURDUR,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-BAYINDIR-T/BURDUR/DEBI/01May2025/30Minute/Q1000/,False
1507,BUR-BUR-MER-BAYINDIR-T,BURDUR,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-BAYINDIR-T/BURDUR/DEBI/01May2025/30Minute/Q2/,False
1508,BUR-BUR-MER-BAYINDIR-T,BURDUR,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-BAYINDIR-T/BURDUR/DEBI/01May2025/30Minute/Q25/,False
1509,BUR-BUR-MER-BAYINDIR-T,BURDUR,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-BAYINDIR-T/BURDUR/DEBI/01May2025/30Minute/Q5/,False
1510,BUR-BUR-MER-BAYINDIR-T,BURDUR,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-BAYINDIR-T/BURDUR/DEBI/01May2025/30Minute/Q50/,False
1511,BUR-BUR-MER-BAYINDIR-T,BURDUR,DEBI,01May2025,30Minute,Q500,/BUR-BUR-MER-BAYINDIR-T/BURDUR/DEBI/01May2025/30Minute/Q500/,False
1512,BUR-BUR-MER-BAYINDIR-T,BURDUR2,DEBI,01May2025,30Minute,Q10,/BUR-BUR-MER-BAYINDIR-T/BURDUR2/DEBI/01May2025/30Minute/Q10/,False
1513,BUR-BUR-MER-BAYINDIR-T,BURDUR2,DEBI,01May2025,30Minute,Q100,/BUR-BUR-MER-BAYINDIR-T/BURDUR2/DEBI/01May2025/30Minute/Q100/,False
1514,BUR-BUR-MER-BAYINDIR-T,BURDUR2,DEBI,01May2025,30Minute,Q1000,/BUR-BUR-MER-BAYINDIR-T/BURDUR2/DEBI/01May2025/30Minute/Q1000/,False
1515,BUR-BUR-MER-BAYINDIR-T,BURDUR2,DEBI,01May2025,30Minute,Q2,/BUR-BUR-MER-BAYINDIR-T/BURDUR2/DEBI/01May2025/30Minute/Q2/,False
1516,BUR-BUR-MER-BAYINDIR-T,BURDUR2,DEBI,01May2025,30Minute,Q25,/BUR-BUR-MER-BAYINDIR-T/BURDUR2/DEBI/01May2025/30Minute/Q25/,False
1517,BUR-BUR-MER-BAYINDIR-T,BURDUR2,DEBI,01May2025,30Minute,Q5,/BUR-BUR-MER-BAYINDIR-T/BURDUR2/DEBI/01May2025/30Minute/Q5/,False
1518,BUR-BUR-MER-BAYINDIR-T,BURDUR2,DEBI,01May2025,30Minute,Q50,/BUR-BUR-MER-BAYINDIR-T/BURDUR2/DEBI/01May2025/30Minute/Q50/,False
